,0
1668,0.054998014
1669,0.33337256
1670,0.24371749
1671,0.29190594
1672,0.28636038
1673,0.20714337
1674,0.12896976
1675,0.055014323
1676,0.15884557
1677,0.38121742
1678,0.3427763
1679,0.0727668
1680,0.2962679
1681,0.0727668
1682,0.20822336
1683,0.20822336
1684,0.043999802
1685,0.3060546
1686,0.36949474
1687,0.27239242
1688,0.2541863
1689,0.13698855
1690,0.12859146
1691,0.20394658
1692,0.2647529
1693,0.24074297
1694,0.26418543
1695,0.12961417
1696,0.2591131
1697,0.32710347
1698,0.28363717
1699,0.17331055
1700,0.25945854
1701,0.39462402
1702,0.15401071
1703,0.2530156
1704,0.33639154
1705,0.1156026
1706,0.08087939
1707,0.32638627
1708,0.28620222
1709,0.09686263
1710,0.16822284
1711,0.2562252
1712,0.2562252
1713,0.08799189
1714,0.114985704
1715,0.114985704
1716,0.114985704
1717,0.12610413
1718,0.22297707
1719,0.2119064
1720,0.22387251
1721,0.35595
1722,0.35595
1723,0.08927637
1724,0.08161285
1725,0.2796049
1726,0.06761702
1727,0.21099433
1728,0.16954857
1729,0.2229059
1730,0.23548895
1731,0.083924
1732,0.083924
1733,0.14363794
1734,0.23845471
1735,0.26702255
1736,0.17434846
1737,0.118941955
1738,0.118941955
1739,0.33787876
1740,0.25123423
1741,0.20461261
1742,0.32185838
1743,0.28864297
1744,0.31109306
1745,0.27038404
1746,0.26204878
1747,0.14314426
1748,0.14314426
1749,0.29255596
1750,0.29291576
1751,0.30483505
1752,0.16396861
1753,0.1318962
1754,0.33567393
1755,0.33567393
1756,0.12617768
1757,0.09839692
1758,0.31614497
1759,0.25286794
1760,0.25286794
1761,0.0669768
1762,0.05701043
1763,0.26589707
1764,0.14323476
1765,0.13486561
1766,0.39716405
1767,0.26442233
1768,0.21842927
1769,0.24143559
1770,0.10691909
1771,0.2137143
1772,0.23268111
1773,0.27567267
1774,0.26531845
1775,0.17790796
1776,0.0406409
1777,0.12414172
1778,0.2623184
1779,0.1497734
1780,0.18706894
1781,0.18706894
1782,0.18706894
1783,0.18706894
1784,0.10391315
1785,0.20072664
1786,0.21217206
1787,0.1921097
1788,0.26297957
1789,0.22095713
1790,0.08967701
1791,0.22095713
1792,0.083808444
1793,0.2174571
1794,0.2174571
1795,0.30643678
1796,0.0864965
1797,0.083535105
1798,0.2743146
1799,0.060552213
1800,0.25935718
1801,0.2483239
1802,0.11753167
1803,0.20666218
1804,0.053425007
1805,0.17431246
1806,0.11903581
1807,0.1757662
1808,0.19323318
1809,0.050471295
1810,0.27748474
1811,0.25478035
1812,0.1481373
1813,0.23505297
1814,0.23976544
1815,0.29972464
1816,0.3334376
1817,0.2547704
1818,0.110054
1819,0.110054
1820,0.110054
1821,0.110054
1822,0.19586019
1823,0.19586019
1824,0.25254253
1825,0.14099333
1826,0.16250147
1827,0.2846296
1828,0.11134023
1829,0.11134023
1830,0.11134023
1831,0.061304703
1832,0.0836338
1833,0.13082913
1834,0.32310718
1835,0.3133121
1836,0.24410899
1837,0.294165
1838,0.091699034
1839,0.29366785
1840,0.14408268
1841,0.22192973
1842,0.24201334
1843,0.20652106
1844,0.18181393
1845,0.20146412
1846,0.27367994
1847,0.33436343
1848,0.16478884
1849,0.35284895
1850,0.07868997
1851,0.06495148
1852,0.061163012
1853,0.20973568
1854,0.19631168
1855,0.15782283
1856,0.33737952
1857,0.33737952
1858,0.07405772
1859,0.08247452
1860,0.09878761
1861,0.23017146
1862,0.03598052
1863,0.13233659
1864,0.18156506
1865,0.26016366
1866,0.24303816
1867,0.27230468
1868,0.14697242
1869,0.29077488
1870,0.29706496
1871,0.29845098
1872,0.1080833
1873,0.30358592
1874,0.21169035
1875,0.1846633
1876,0.2553822
1877,0.34509054
1878,0.26354632
1879,0.27121657
1880,0.25944236
1881,0.25620517
1882,0.17947273
1883,0.31276116
1884,0.23554076
1885,0.08803292
1886,0.18706658
1887,0.27665886
1888,0.29599807
1889,0.37496653
1890,0.25196
1891,0.178078
1892,0.17393154
1893,0.17393154
1894,0.17680404
1895,0.24151622
1896,0.24884093
1897,0.19972095
1898,0.3034027
1899,0.19647276
1900,0.14081602
1901,0.3115691
1902,0.25497246
1903,0.21281153
1904,0.2700452
1905,0.2700452
1906,0.30030054
1907,0.26954427
1908,0.22122571
1909,0.29435843
1910,0.25612965
1911,0.062479056
1912,0.2025471
1913,0.28026992
1914,0.2137877
1915,0.28026992
1916,0.040270984
1917,0.30185997
1918,0.35518733
1919,0.30185997
1920,0.20823483
1921,0.20823483
1922,0.09523216
1923,0.15548266
1924,0.2940715
1925,0.32224047
1926,0.15762433
1927,0.07186466
1928,0.28702945
1929,0.14992218
1930,0.062735915
1931,0.25263843
1932,0.25263843
1933,0.24824284
1934,0.43341646
1935,0.29926798
1936,0.29926798
1937,0.2522125
1938,0.31907254
1939,0.30485192
1940,0.30485192
1941,0.27705458
1942,0.069355525
1943,0.3119667
1944,0.3119667
1945,0.069355525
1946,0.11636267
1947,0.3119667
1948,0.17653918
1949,0.3119667
1950,0.17653918
1951,0.17653918
1952,0.048554942
1953,0.33023226
1954,0.33023226
1955,0.29575688
1956,0.32906893
1957,0.09789456
1958,0.2845355
1959,0.32906893
1960,0.19893736
1961,0.03899575
1962,0.21516348
1963,0.580248
1964,0.07562285
1965,0.11692741
1966,0.042845692
1967,0.2551564
1968,0.34693128
1969,0.25021583
1970,0.087455936
1971,0.27186388
1972,0.1341308
1973,0.3166057
1974,0.3166057
1975,0.3166057
1976,0.3166057
1977,0.10379011
1978,0.17870992
1979,0.21937126
1980,0.32710496
1981,0.19149941
1982,0.24098575
1983,0.34119296
1984,0.23231375
1985,0.03197187
1986,0.032078996
1987,0.040051345
1988,0.24925846
1989,0.0876178
1990,0.36298683
1991,0.0876943
1992,0.27055025
1993,0.26323217
1994,0.24124134
1995,0.2674651
1996,0.1896002
1997,0.1896002
1998,0.23498876
1999,0.2179314
2000,0.21357645
2001,0.20231847
2002,0.17741252
2003,0.087836035
2004,0.087836035
2005,0.2648639
2006,0.2648639
2007,0.4039178
2008,0.33242017
2009,0.3730867
2010,0.15297675
2011,0.31058043
2012,0.09782908
2013,0.24853456
2014,0.3181393
2015,0.23411834
2016,0.27553195
2017,0.27553195
2018,0.1758997
2019,0.13510185
2020,0.2529265
2021,0.14406493
2022,0.19084089
2023,0.28718832
2024,0.0661191
2025,0.06128491
2026,0.24749872
2027,0.294175
2028,0.25569132
2029,0.49756727
2030,0.25271165
2031,0.25271165
2032,0.25271165
2033,0.25406212
2034,0.14036556
2035,0.27475795
2036,0.29899156
2037,0.25014767
2038,0.30007008
2039,0.08043864
2040,0.23551711
2041,0.18804531
2042,0.06024245
2043,0.24509023
2044,0.05643045
2045,0.291071
2046,0.5614426
2047,0.2350319
2048,0.24153781
2049,0.31281063
2050,0.3377561
2051,0.319838
2052,0.18443893
2053,0.15566167
2054,0.35395363
2055,0.22316714
2056,0.22316714
2057,0.35395363
2058,0.15239774
2059,0.19261456
2060,0.23299573
2061,0.055287063
2062,0.09382393
2063,0.055287063
2064,0.23026155
2065,0.20724995
2066,0.3012485
2067,0.15795356
2068,0.3005613
2069,0.21700774
2070,0.2574043
2071,0.25601485
2072,0.26976603
2073,0.18072772
2074,0.2651631
2075,0.06645019
2076,0.20475572
2077,0.19749486
2078,0.28973737
2079,0.34452534
2080,0.2652902
2081,0.19971462
2082,0.32286668
2083,0.12204375
2084,0.07218885
2085,0.27858713
2086,0.27858713
2087,0.10487112
2088,0.1734065
2089,0.14328098
2090,0.27609998
2091,0.2793203
2092,0.12855004
2093,0.1575882
2094,0.1575882
2095,0.11535072
2096,0.17374806
2097,0.31483337
2098,0.23536648
2099,0.35354042
2100,0.042650286
2101,0.2563038
2102,0.25285184
2103,0.059321456
2104,0.06238593
2105,0.335283
2106,0.40664554
2107,0.19881962
2108,0.40664554
2109,0.19881962
2110,0.28122726
2111,0.16381767
2112,0.24675654
2113,0.23474981
2114,0.23512338
2115,0.1390154
2116,0.14883202
2117,0.18265589
2118,0.29291576
2119,0.10676155
2120,0.23077026
2121,0.19108088
2122,0.15141612
2123,0.27520493
2124,0.18832314
2125,0.16991603
2126,0.16991603
2127,0.1517859
2128,0.1517859
2129,0.29632765
2130,0.20883627
2131,0.082933076
2132,0.19177945
2133,0.18595721
2134,0.27428293
2135,0.51219
2136,0.17396238
2137,0.2858395
2138,0.20997843
2139,0.12554891
2140,0.13972749
2141,0.15233916
2142,0.15233916
2143,0.29717878
2144,0.1848757
2145,0.22074912
2146,0.22557068
2147,0.24114336
2148,0.2177557
2149,0.089405365
2150,0.094050765
2151,0.18229862
2152,0.20435302
2153,0.06885686
2154,0.13227428
2155,0.13227428
2156,0.30328223
2157,0.13227428
2158,0.13787885
2159,0.17796926
2160,0.103645004
2161,0.09021794
2162,0.088902004
2163,0.27956071
2164,0.288786
2165,0.288786
2166,0.09499649
2167,0.288786
2168,0.15676267
2169,0.21529372
2170,0.31192508
2171,0.21529372
2172,0.13194668
2173,0.081691414
2174,0.1335811
2175,0.21718888
2176,0.22794591
2177,0.0791405
2178,0.066052616
2179,0.081691414
2180,0.12738885
2181,0.05345372
2182,0.3043803
2183,0.18372232
2184,0.08974742
2185,0.11952431
2186,0.27975827
2187,0.30880588
2188,0.18746671
2189,0.11952431
2190,0.19480135
2191,0.17204848
2192,0.29277024
2193,0.10014703
2194,0.12243589
2195,0.15129618
2196,0.15129618
2197,0.09110121
2198,0.075698115
2199,0.30154553
2200,0.17874807
2201,0.16530617
2202,0.06468938
2203,0.24410899
2204,0.2958814
2205,0.19593118
2206,0.10791974
2207,0.2927027
2208,0.21492207
2209,0.21492207
2210,0.2181417
2211,0.12259447
2212,0.32404658
2213,0.13121502
2214,0.14034699
2215,0.20609173
2216,0.16800736
2217,0.17779225
2218,0.306414
2219,0.29042864
2220,0.2966663
2221,0.21448044
2222,0.21432963
2223,0.21432963
2224,0.21192375
2225,0.29284662
2226,0.2772113
2227,0.22555044
2228,0.047764253
2229,0.07753592
2230,0.218502
2231,0.31037238
2232,0.13831928
2233,0.23552798
2234,0.23552798
2235,0.3551688
2236,0.12534429
2237,0.3551688
2238,0.11691977
2239,0.27043667
2240,0.07153721
2241,0.07153721
2242,0.23302677
2243,0.2684609
2244,0.09071122
2245,0.19706516
2246,0.2569158
2247,0.32224035
2248,0.18632461
2249,0.2572633
2250,0.25940695
2251,0.25940695
2252,0.20006032
2253,0.087641165
2254,0.087641165
2255,0.07622929
2256,0.32659727
2257,0.12942915
2258,0.17088361
2259,0.1257696
2260,0.28362343
2261,0.2104411
2262,0.20220034
2263,0.06214139
2264,0.0721008
2265,0.25497246
2266,0.21281153
2267,0.06692101
2268,0.08242269
2269,0.08242269
2270,0.08242269
2271,0.06897254
2272,0.26183137
2273,0.19680792
2274,0.19680792
2275,0.33103397
2276,0.33103397
2277,0.17738985
2278,0.0673973
2279,0.066117875
2280,0.15669586
2281,0.15669586
2282,0.15669586
2283,0.24033427
2284,0.182593
2285,0.066117875
2286,0.16920325
2287,0.17851834
2288,0.22952309
2289,0.28144735
2290,0.2817288
2291,0.2817288
2292,0.19823423
2293,0.3903013
2294,0.051581323
2295,0.3024693
2296,0.34259364
2297,0.052187465
2298,0.028170409
2299,0.03575569
2300,0.14865406
2301,0.12249102
2302,0.19402245
2303,0.20021267
2304,0.1987462
2305,0.26884297
2306,0.12895887
2307,0.19813421
2308,0.13266735
2309,0.23243175
2310,0.19842003
2311,0.21174192
2312,0.21174192
2313,0.21768707
2314,0.24915025
2315,0.043160554
2316,0.3176084
2317,0.06942262
2318,0.14321661
2319,0.12752256
2320,0.080175154
2321,0.30209514
2322,0.31596023
2323,0.23373893
2324,0.11164142
2325,0.2536141
2326,0.09015413
2327,0.285918
2328,0.28548533
2329,0.4350861
2330,0.17188714
2331,0.18049803
2332,0.28548533
2333,0.18049803
2334,0.15899278
2335,0.30478474
2336,0.30296704
2337,0.30296704
2338,0.15639693
2339,0.2895314
2340,0.2895314
2341,0.2895314
2342,0.38919368
2343,0.15044129
2344,0.23363556
2345,0.23363556
2346,0.3064955
2347,0.28878763
2348,0.18332851
2349,0.07362724
2350,0.28072637
2351,0.16744353
2352,0.36532134
2353,0.31183562
2354,0.25369292
2355,0.3124412
2356,0.25369292
2357,0.25369292
2358,0.28178757
2359,0.41343036
2360,0.2705918
2361,0.2833349
2362,0.40628865
2363,0.28708255
2364,0.30162293
2365,0.20195103
2366,0.14455901
2367,0.14455901
2368,0.2855422
2369,0.2855422
2370,0.24913634
2371,0.30213892
2372,0.37233716
2373,0.19290164
2374,0.027887885
2375,0.24853456
2376,0.20568386
2377,0.25140464
2378,0.07209851
2379,0.14287317
2380,0.27956477
2381,0.22081713
2382,0.26620087
2383,0.2785193
2384,0.2785193
2385,0.25727344
2386,0.255065
2387,0.34224713
2388,0.23422027
2389,0.061348885
2390,0.17291796
2391,0.2382642
2392,0.18678553
2393,0.20845816
2394,0.24750781
2395,0.15105274
2396,0.16157153
2397,0.08811429
2398,0.25426915
2399,0.17977245
2400,0.099121474
2401,0.19501397
2402,0.06609325
2403,0.28789523
2404,0.3230855
2405,0.10064054
2406,0.093848765
2407,0.30561385
2408,0.3822726
2409,0.29799113
2410,0.10559355
2411,0.22523019
2412,0.28329664
2413,0.28184748
2414,0.34603506
2415,0.22824916
2416,0.26363376
2417,0.26878625
2418,0.24924344
2419,0.20110255
2420,0.3608901
2421,0.078241065
2422,0.26357746
2423,0.261083
2424,0.29370832
2425,0.09655703
2426,0.14129412
2427,0.05581955
2428,0.23871985
2429,0.19368978
2430,0.23873413
2431,0.06993866
2432,0.18568864
2433,0.19716741
2434,0.25093096
2435,0.10767306
2436,0.10767306
2437,0.28651372
2438,0.18666743
2439,0.09213458
2440,0.1744793
2441,0.23359069
2442,0.18574046
2443,0.17150229
2444,0.17150229
2445,0.1765384
2446,0.06976111
2447,0.085405424
2448,0.21665852
2449,0.082258716
2450,0.19971462
2451,0.16798085
2452,0.22149645
2453,0.29125518
2454,0.16798085
2455,0.32084066
2456,0.21267942
2457,0.095928736
2458,0.26569775
2459,0.26569775
2460,0.095928736
2461,0.26569775
2462,0.05637084
2463,0.05180943
2464,0.10795009
2465,0.098865815
2466,0.098865815
2467,0.061020166
2468,0.020104904
2469,0.2710782
2470,0.35075352
2471,0.02840785
2472,0.23548895
2473,0.23548895
2474,0.2908127
2475,0.23911534
2476,0.13558075
2477,0.19891617
2478,0.066879205
2479,0.035336997
2480,0.18227732
2481,0.16998786
2482,0.14279738
2483,0.23777455
2484,0.16998786
2485,0.2646377
2486,0.13991836
2487,0.11735256
2488,0.2984279
2489,0.2984279
2490,0.16689803
2491,0.24988535
2492,0.27934453
2493,0.14753512
2494,0.19842172
2495,0.27377084
2496,0.27377084
2497,0.16632813
2498,0.10803681
2499,0.113949604
2500,0.270381
2501,0.17141825
2502,0.24039741
2503,0.12976655
2504,0.17340446
2505,0.21842927
2506,0.21654624
2507,0.27763563
2508,0.22695601
2509,0.22695601
2510,0.06926805
2511,0.1298934
2512,0.17536594
2513,0.1519562
2514,0.2196276
2515,0.17493692
2516,0.072535194
2517,0.17493692
2518,0.21558923
2519,0.14989309
2520,0.20321131
2521,0.21217206
2522,0.303321
2523,0.19006054
2524,0.19705242
2525,0.22627485
2526,0.19705242
2527,0.13774726
2528,0.13937028
2529,0.1659165
2530,0.060213145
2531,0.32977447
2532,0.08150353
2533,0.14161026
2534,0.06106186
2535,0.296756
2536,0.10572647
2537,0.076356836
2538,0.23421331
2539,0.26188084
2540,0.2134825
2541,0.12177057
2542,0.16738477
2543,0.32359317
2544,0.21099694
2545,0.17706198
2546,0.32329968
2547,0.16276698
2548,0.16086666
2549,0.26259375
2550,0.3133121
2551,0.08233908
2552,0.06766048
2553,0.18002854
2554,0.11244746
2555,0.18838987
2556,0.17011888
2557,0.17011888
2558,0.11393355
2559,0.11873209
2560,0.31585687
2561,0.06953744
2562,0.31888127
2563,0.3262808
2564,0.34693828
2565,0.06984548
2566,0.06984548
2567,0.06984548
2568,0.06984548
2569,0.09729116
2570,0.3270723
2571,0.2998777
2572,0.18112479
2573,0.33429614
2574,0.20960453
2575,0.22682364
2576,0.058283634
2577,0.06148518
2578,0.1432945
2579,0.23715702
2580,0.2461134
2581,0.20923738
2582,0.051686224
2583,0.16322674
2584,0.24646038
2585,0.2655999
2586,0.24348642
2587,0.19139577
2588,0.2411437
2589,0.2714785
2590,0.0740741
2591,0.38096046
2592,0.088627465
2593,0.06321719
2594,0.06321719
2595,0.06321719
2596,0.23234536
2597,0.25574896
2598,0.06329167
2599,0.13824455
2600,0.23234536
2601,0.25152937
2602,0.25152937
2603,0.26065174
2604,0.08827236
2605,0.10464782
2606,0.26472956
2607,0.25096664
2608,0.2509298
2609,0.21323359
2610,0.2843646
2611,0.040209316
2612,0.082385585
2613,0.19625549
2614,0.19625549
2615,0.19625549
2616,0.19625549
2617,0.2278978
2618,0.07092205
2619,0.03793517
2620,0.07092205
2621,0.2926589
2622,0.07092205
2623,0.2010794
2624,0.2010794
2625,0.3594501
2626,0.18357542
2627,0.3594501
2628,0.14979075
2629,0.36647195
2630,0.30186233
2631,0.23467016
2632,0.33693054
2633,0.2234921
2634,0.30143392
2635,0.039066482
2636,0.24695969
2637,0.19592024
2638,0.0676542
2639,0.12536849
2640,0.14739572
2641,0.15797949
2642,0.20259336
2643,0.20223475
2644,0.33504897
2645,0.2817288
2646,0.26676646
2647,0.27291483
2648,0.2631646
2649,0.38094413
2650,0.22998883
2651,0.21877375
2652,0.10921205
2653,0.10921205
2654,0.13038878
2655,0.28910792
2656,0.10483918
2657,0.06193123
2658,0.10147624
2659,0.2918983
2660,0.038251348
2661,0.21995775
2662,0.2525359
2663,0.27616584
2664,0.25608435
2665,0.12161609
2666,0.33523718
2667,0.12582399
2668,0.30485192
2669,0.32906893
2670,0.341017
2671,0.18300146
2672,0.053780135
2673,0.10647435
2674,0.07826263
2675,0.16856745
2676,0.27186388
2677,0.10865981
2678,0.36106578
2679,0.09015413
2680,0.26431695
2681,0.09015413
2682,0.09099736
2683,0.13294117
2684,0.285918
2685,0.121120974
2686,0.3547472
2687,0.044425108
2688,0.036031164
2689,0.117762566
2690,0.13770533
2691,0.10140416
2692,0.044573285
2693,0.044573285
2694,0.2191835
2695,0.25855434
2696,0.37552416
2697,0.17540501
2698,0.21881661
2699,0.024050537
2700,0.20863566
2701,0.22955002
2702,0.3957842
2703,0.21038574
2704,0.02695488
2705,0.025676694
2706,0.08245704
2707,0.06861106
2708,0.1851538
2709,0.17063181
2710,0.060984273
2711,0.0945324
2712,0.23239166
2713,0.30334282
2714,0.061908722
2715,0.06306386
2716,0.14783293
2717,0.11212053
2718,0.11212053
2719,0.29273438
2720,0.11521307
2721,0.11521307
2722,0.1841021
2723,0.09842403
2724,0.26072565
2725,0.04991657
2726,0.27837613
2727,0.2396996
2728,0.10354827
2729,0.2041006
2730,0.16562402
2731,0.29017702
2732,0.16819847
2733,0.26159412
2734,0.08118617
2735,0.17351554
2736,0.17524283
2737,0.17351554
2738,0.17351554
2739,0.17351554
2740,0.17351554
2741,0.17351554
2742,0.17351554
2743,0.17351554
2744,0.08670677
2745,0.1804359
2746,0.12145668
2747,0.23842755
2748,0.19781482
2749,0.36342672
2750,0.26924753
2751,0.21092731
2752,0.21092731
2753,0.29707515
2754,0.20896873
2755,0.35163593
2756,0.31944
2757,0.0884529
2758,0.07664222
2759,0.2774197
2760,0.22781323
2761,0.22781323
2762,0.1638864
2763,0.18636142
2764,0.27331448
2765,0.072517246
2766,0.40190008
2767,0.057720825
2768,0.34026098
2769,0.34026098
2770,0.27852887
2771,0.23379861
2772,0.10208886
2773,0.037947938
2774,0.3374035
2775,0.0856037
2776,0.11256225
2777,0.22147003
2778,0.108355984
2779,0.32343856
2780,0.21846831
2781,0.1337884
2782,0.1337884
2783,0.1337884
2784,0.12238002
2785,0.16929181
2786,0.08239835
2787,0.17172699
2788,0.073957495
2789,0.19181728
2790,0.22240528
2791,0.22604902
2792,0.13536665
2793,0.07618426
2794,0.29713252
2795,0.25083175
2796,0.41741595
2797,0.06954385
2798,0.2691474
2799,0.13318896
2800,0.24881306
2801,0.35642785
2802,0.3046919
2803,0.05413548
2804,0.32781053
2805,0.23264956
2806,0.23264956
2807,0.39514777
2808,0.16825289
2809,0.44491062
2810,0.23037636
2811,0.07166297
2812,0.25168246
2813,0.28271374
2814,0.2562252
2815,0.17698433
2816,0.26521644
2817,0.0786505
2818,0.0786505
2819,0.177442
2820,0.177442
2821,0.075974494
2822,0.038352914
2823,0.32161665
2824,0.21696651
2825,0.05860177
2826,0.20785688
2827,0.22211537
2828,0.27237642
2829,0.27649158
2830,0.1417051
2831,0.12530226
2832,0.17442898
2833,0.22373328
2834,0.19988477
2835,0.42655566
2836,0.16298413
2837,0.2643905
2838,0.21215047
2839,0.16730084
2840,0.12207241
2841,0.12207241
2842,0.2698303
2843,0.2698303
2844,0.14617577
2845,0.19736055
2846,0.24411234
2847,0.2443171
2848,0.14915556
2849,0.1127228
2850,0.16848299
2851,0.20022509
2852,0.1952254
2853,0.11561092
2854,0.108850636
2855,0.34431288
2856,0.09759972
2857,0.1496184
2858,0.28812084
2859,0.29564628
2860,0.1488933
2861,0.14726482
2862,0.16049674
2863,0.17153849
2864,0.16049674
2865,0.16049674
2866,0.17480437
2867,0.24347724
2868,0.21842927
2869,0.11078693
2870,0.30044824
2871,0.30044824
2872,0.30044824
2873,0.2731248
2874,0.18195951
2875,0.343877
2876,0.19654393
2877,0.26531845
2878,0.28084716
2879,0.19489235
2880,0.20179443
2881,0.07802608
2882,0.0793735
2883,0.045613658
2884,0.2715618
2885,0.2715618
2886,0.03854462
2887,0.09968537
2888,0.10873828
2889,0.114656575
2890,0.09075514
2891,0.20641208
2892,0.31315282
2893,0.20685712
2894,0.20685712
2895,0.31315282
2896,0.22501148
2897,0.109599955
2898,0.22501148
2899,0.3147797
2900,0.14579523
2901,0.10617646
2902,0.1734017
2903,0.1734687
2904,0.18030089
2905,0.1483689
2906,0.16165023
2907,0.25554636
2908,0.19803081
2909,0.08032125
2910,0.19661348
2911,0.28902575
2912,0.28902575
2913,0.30748534
2914,0.14281766
2915,0.37445793
2916,0.29048848
2917,0.16482031
2918,0.24029891
2919,0.15799636
2920,0.29972464
2921,0.3334376
2922,0.17724596
2923,0.10595781
2924,0.1704455
2925,0.15980037
2926,0.11191238
2927,0.21855788
2928,0.10031244
2929,0.32310718
2930,0.22040637
2931,0.22040637
2932,0.1969495
2933,0.29366785
2934,0.17400716
2935,0.06724584
2936,0.064993836
2937,0.16033298
2938,0.2768641
2939,0.16674952
2940,0.12329649
2941,0.35284895
2942,0.20328335
2943,0.17735435
2944,0.19267896
2945,0.37245938
2946,0.37245938
2947,0.18253934
2948,0.25416863
2949,0.028911438
2950,0.11617899
2951,0.18053278
2952,0.18053278
2953,0.2832768
2954,0.2832768
2955,0.26278815
2956,0.2111893
2957,0.2111893
2958,0.038861077
2959,0.23587787
2960,0.1691502
2961,0.2941683
2962,0.18546619
2963,0.0880374
2964,0.2623054
2965,0.14268509
2966,0.2579653
2967,0.3065861
2968,0.3065861
2969,0.3065861
2970,0.29459438
2971,0.29459438
2972,0.31209695
2973,0.31209695
2974,0.38206512
2975,0.19221395
2976,0.06692101
2977,0.2010794
2978,0.25103706
2979,0.21112917
2980,0.25103706
2981,0.25103706
2982,0.25103706
2983,0.2608984
2984,0.3386137
2985,0.21988313
2986,0.2608984
2987,0.2608984
2988,0.2608984
2989,0.23924819
2990,0.2608984
2991,0.066117875
2992,0.25181594
2993,0.25181594
2994,0.25181594
2995,0.054903828
2996,0.32340008
2997,0.25181594
2998,0.101002164
2999,0.12191968
3000,0.25181594
3001,0.22952309
3002,0.22068863
3003,0.22068863
3004,0.19823423
3005,0.22068863
3006,0.22068863
3007,0.22068863
3008,0.24444701
3009,0.321246
3010,0.321246
3011,0.21877375
3012,0.18223026
3013,0.26738864
3014,0.22844748
3015,0.26738873
3016,0.2221389
3017,0.28910792
3018,0.22296925
3019,0.28910792
3020,0.36535355
3021,0.064463966
3022,0.29271325
3023,0.20025133
3024,0.36866948
3025,0.033758126
3026,0.28337422
3027,0.17366976
3028,0.30132097
3029,0.21272038
3030,0.20268647
3031,0.20268647
3032,0.48487282
3033,0.066751346
3034,0.2042086
3035,0.24455345
3036,0.30752358
3037,0.16866577
3038,0.23487991
3039,0.16866577
3040,0.1781028
3041,0.1781028
3042,0.16673131
3043,0.040083688
3044,0.030576048
3045,0.06843493
3046,0.05536321
3047,0.018952552
3048,0.06843493
3049,0.06021692
3050,0.22745407
3051,0.070226096
3052,0.22994184
3053,0.21643624
3054,0.1928856
3055,0.22994184
3056,0.216679
3057,0.31596023
3058,0.2939159
3059,0.38073784
3060,0.38073784
3061,0.31769553
3062,0.27695113
3063,0.17188714
3064,0.28849742
3065,0.079126775
3066,0.15584233
3067,0.049327012
3068,0.111992784
3069,0.23589873
3070,0.23589873
3071,0.23505579
3072,0.13382906
3073,0.14381619
3074,0.26745218
3075,0.14725393
3076,0.23802747
3077,0.074743114
3078,0.19059527
3079,0.12665816
3080,0.30093196
3081,0.19825085
3082,0.24812646
3083,0.31903905
3084,0.19239722
3085,0.12973039
3086,0.12973039
3087,0.19239722
3088,0.22651324
3089,0.26999748
3090,0.10949702
3091,0.103405245
3092,0.17826596
3093,0.29119188
3094,0.07624781
3095,0.17913556
3096,0.22397032
3097,0.17913556
3098,0.17913556
3099,0.19085558
3100,0.28731447
3101,0.29005462
3102,0.099920735
3103,0.34192175
3104,0.26629412
3105,0.26629412
3106,0.10761909
3107,0.10761909
3108,0.27734295
3109,0.29540914
3110,0.27734295
3111,0.06994927
3112,0.06994927
3113,0.077668846
3114,0.077668846
3115,0.09817611
3116,0.048531838
3117,0.2578439
3118,0.23496635
3119,0.26947418
3120,0.26947418
3121,0.2695127
3122,0.38591605
3123,0.17528139
3124,0.08663869
3125,0.12061415
3126,0.15138751
3127,0.17236543
3128,0.32595402
3129,0.32595402
3130,0.32595402
3131,0.20087728
3132,0.20087728
3133,0.19250955
3134,0.20087728
3135,0.055026248
3136,0.23376483
3137,0.28097162
3138,0.047088157
3139,0.28897572
3140,0.28789523
3141,0.23747294
3142,0.23747294
3143,0.40398717
3144,0.36158767
3145,0.36158767
3146,0.019271417
3147,0.25474364
3148,0.25474364
3149,0.39148137
3150,0.19839327
3151,0.19839327
3152,0.19839327
3153,0.20365408
3154,0.20365408
3155,0.20365408
3156,0.25848335
3157,0.14693974
3158,0.13578005
3159,0.14693974
3160,0.10386387
3161,0.018814508
3162,0.07602975
3163,0.22436935
3164,0.22436935
3165,0.30911648
3166,0.29413712
3167,0.2272431
3168,0.2987092
3169,0.12759413
3170,0.3328435
3171,0.08168283
3172,0.18330185
3173,0.18330185
3174,0.19484608
3175,0.2793259
3176,0.24886736
3177,0.07715738
3178,0.31713554
3179,0.0836118
3180,0.18339904
3181,0.32038507
3182,0.23290814
3183,0.21048944
3184,0.27574575
3185,0.27513254
3186,0.2499606
3187,0.18669005
3188,0.078161865
3189,0.18676963
3190,0.28842527
3191,0.19547604
3192,0.24916098
3193,0.2785785
3194,0.19403157
3195,0.3110152
3196,0.29149958
3197,0.3110152
3198,0.29149958
3199,0.14587907
3200,0.13192903
3201,0.16741638
3202,0.083968826
3203,0.27235404
3204,0.07684136
3205,0.32258835
3206,0.19619478
3207,0.13005815
3208,0.1074803
3209,0.16307876
3210,0.43343547
3211,0.43343547
3212,0.18188776
3213,0.18238859
3214,0.28366947
3215,0.2359498
3216,0.28730306
3217,0.12427647
3218,0.28708556
3219,0.28890252
3220,0.3217553
3221,0.25119013
3222,0.05031288
3223,0.052755445
3224,0.09037021
3225,0.21460712
3226,0.14737467
